created_at,full_text,username
Mon Dec 25 15:47:40 +0000 2023,"['warga', 'desa', 'kalibuntu', 'camat', 'kraksaan', 'kabupaten', 'probolinggo', 'sumringah', 'betapa', 'resah', 'kerap', 'dampak', 'banjir', 'rob', 'ditindaklanjuti', 'gubernur', 'jawa', 'timur', 'jatim', 'khofifah', 'indar', 'parawansa', 'bangun', 'pintu', 'air']",tribunnews
Sun Dec 10 08:40:00 +0000 2023,"['mahfud', 'md', 'banjir', 'kritik', 'ott', 'kpk', 'bukti', 'ujung', 'klarifikasi']",tribunnews
Mon Dec 04 09:34:26 +0000 2023,"['luna', 'maya', 'banjir', 'doa', 'meni', 'susul', 'bunga', 'citra', 'lestari', 'lunamaya', 'bungacitralestari', 'bcl']",tribunnews
Sun Dec 03 08:23:51 +0000 2023,"['ketua', 'dprd', 'dki', 'jakarta', 'prasetyo', 'edi', 'marsudi', 'sindir', 'program', 'buat', 'sumur', 'resap', 'jalan', 'era', 'gubernur', 'anies', 'baswedan', 'atas', 'banjir', 'kota', 'efektivitas', 'sumur', 'resap', 'lantar', 'jakarta', 'bebas', 'banjir']",tribunnews
Sun Dec 03 08:21:23 +0000 2023,"['ketua', 'dprd', 'dki', 'jakarta', 'prasetyo', 'edi', 'marsudi', 'sindir', 'program', 'buat', 'sumur', 'resap', 'jalan', 'era', 'gubernur', 'anies', 'baswedan', 'atas', 'banjir', 'kota', 'politikus', 'senior', 'pdi', 'juang', 'efektivitas', 'sumur', 'resap', 'lantar']",tribunnews
Fri Dec 01 04:15:38 +0000 2023,"['jakarta', 'kepung', 'banjir', 'imbas', 'hujan', 'deras', 'landa', 'wakil', 'ketua', 'komisi', 'd', 'dprd', 'dki', 'jakarta', 'nova', 'harivan', 'paloh', 'ungkap', 'program', 'kendali', 'banjir', 'kendala']",tribunnews
Tue Nov 28 12:27:04 +0000 2023,"['hasil', 'piala', 'dunia', 'u17', 'argentina', 'vs', 'jerman', 'banjir', 'gol', 'adu', 'penalti', 'junior', 'messi', 'gagal', 'final', 'wcu17', 'u17worldcup', 'fifau17', 'fifau17worldcup', 'fifaworldcupu17']",tribunnews
Tue Nov 28 10:56:15 +0000 2023,"['jelang', 'musim', 'hujan', 'pemprov', 'dki', 'jakarta', 'tempuh', 'upaya', 'atas', 'banjir', 'salah', 'satu', 'kerja', 'bakti', 'serentak', 'tajuk', 'bakti', 'jakarta', 'wilayah', 'kota', 'minggu', '19', 'november', '2023', 'pj', 'gubernur', 'heru', 'budi', 'hartono']",tribunnews
Sun Nov 19 14:16:01 +0000 2023,"['pemprov', 'dki', 'jakarta', 'gelar', 'kerja', 'bakti', 'massal', 'antisipasi', 'banjir', 'musim', 'hujan', 'minggu', '19112023', 'pagi', 'jabat', 'gubernur', 'dki', 'jakarta', 'heru', 'budi', 'hartono', 'ambil', 'kerja', 'bakti', 'massal', 'lokasi']",tribunnews
Tue Aug 22 07:35:28 +0000 2023,"['kim', 'jong', 'un', 'tegur', 'perdana', 'menteri', 'nilai', 'tanggung', 'atas', 'banjir', 'sikap', 'kerja', 'lemah']",tribunnews
Tue Aug 08 10:28:44 +0000 2023,"['hasil', 'persikabo', 'vs', 'pss', 'sleman', 'banjir', 'gol', '23', 'wibawa', 'mukti', 'hokky', 'caraka', 'balas', 'percaya', 'starter', 'sumbang', 'gol', 'persikabo', 'psssleman', 'liga1', 'hokkycaraka']",tribunnews
Wed Aug 02 06:31:25 +0000 2023,"['topan', 'doksuri', 'landa', 'china', 'sebab', 'banjir', 'makan', 'korban', 'jiwa', 'hujan', 'ekstrem', 'henti', 'guyur', 'pinggir', 'barat', 'kota', 'beijing', 'sebab', 'orang', 'tewas', 'ratus', 'warga', 'jebak', 'puluh', 'ribu', 'orang', 'evakuasi', 'china']",tribunnews
Mon Jul 31 06:20:18 +0000 2023,"['presiden', 'joko', 'widodo', 'jokowi', 'resmi', 'sodet', 'kali', 'ciliwung', 'kurang', 'banjir', 'kota', 'jakarta', 'senin', '3172023', 'presiden', 'bangun', 'sodet', 'ciliwung', 'bertahuntahun']",tribunnews
Sun Jul 09 08:48:17 +0000 2023,"['tanding', 'babak', 'rampung', 'banjir', '5', 'gol', 'warna', 'babak', 'laga', 'madura', 'diri', 'maduraunited', 'persikkediri', 'liga1', 'madura', 'united', '32', 'persik', 'diri']",tribunnews
Sat Jul 08 08:50:13 +0000 2023,"['banjir', 'bandang', 'alir', 'lahar', 'dingin', 'gunung', 'meru', 'terjang', 'enam', 'camat', 'lumajang', 'akibat', 'warga', 'panik', 'hambur', 'selamat', 'banjir', 'lumajang']",tribunnews
Fri Jul 07 14:05:54 +0000 2023,"['banjir', 'gol', 'kapten', 'i', 'wayan', 'dipta', 'tim', 'main', 'imbang', 'masingmasing', 'cetak', '3', 'gol', 'gustavo', 'almeida', 'arema', 'cetak', 'hattrick', 'liga', '1', 'musim', 'persibday', 'aremaday', 'persib', 'arema', 'liga1', 'arema', '33', 'persib']",tribunnews
Fri Jul 07 12:50:53 +0000 2023,"['hujan', 'deras', 'i', 'wayan', 'dipta', 'warna', 'banjir', 'gol', 'babak', 'total', '4', 'gol', 'bagi', 'tim', 'babak', 'persibday', 'aremaday', 'persib', 'arema', 'liga1', 'arema', '22', 'persib']",tribunnews
Thu Jun 22 10:48:06 +0000 2023,"['banjir', 'main', 'top', 'eropa', 'perang', 'bintang', 'liga', 'arab', 'saudi', 'komplet', 'mohamed', 'salah']",tribunnews
Wed Jun 21 08:09:13 +0000 2023,"['bongkar', 'duga', 'selingkuh', 'rendy', 'kjaernett', 'lady', 'nayoan', 'banjir', 'dukung', 'doa', 'haru', 'banget']",tribunnews
Thu Jun 15 07:26:31 +0000 2023,"['siswa', 'sdn', 'barowa', 'camat', 'bua', 'kabupaten', 'luwu', 'sulsel', 'hari', 'gabus', 'sekolah', 'paksa', 'jembatan', 'penyebrangan', 'lalu', 'rusak', 'akibat', 'banjir', 'andita', '3', 'kawan', 'rakit', 'hatihati']",tribunnews
Sat Jun 10 22:52:53 +0000 2023,"['hasil', 'liga', 'champions', 'man', 'city', 'juara', 'pep', 'rodri', 'banjir', 'rekor', 'haaland', 'sama', 'ronaldo', 'solskjaer']",tribunnews
Thu May 11 20:40:51 +0000 2023,"['80', 'banjir', 'kartu', 'kuning', 'wasit', 'chiesa', 'bryan', 'gil', 'juventus', 'sevilla', 'europaleague', 'juvsev', 'juventus', '01', 'sevilla']",tribunnews
Mon May 08 23:30:40 +0000 2023,"['banjir', 'bandang', 'terjang', 'camat', 'bua', 'kabupaten', 'luwu', 'sulsel', 'warga', 'lapor', 'hilang']",tribunnews
Wed May 03 11:57:43 +0000 2023,"['sukoharjo', 'trending', 'curhatan', 'mahasiswa', 'kkn', 'sukoharjo', 'pelosok', 'banjir', 'hujat', 'tribun', 'solo']",tribunnews
Mon Apr 03 03:47:11 +0000 2023,"['sumir', 'warga', 'dusun', 'sungaikembang', 'desa', 'gunungmakmur', 'kabupaten', 'tanahlaut', 'tala', 'kalimantan', 'selatan', 'lulus', 'smp', 'buah', 'tekun', 'hasil', 'cipta', 'alat', 'deteksi', 'banjir', 'multibahasa']",tribunnews
Wed Mar 29 08:57:44 +0000 2023,"['banjir', 'interupsi', 'warna', 'rapat', 'transaksi', 'janggal', 'rp349', 't', 'hadir', 'sri', 'mulyani', 'picu']",tribunnews
Mon Mar 20 05:43:02 +0000 2023,"['warga', 'nama', 'graeme', 'mccrabb', 'mati', 'ikan', 'buruk', 'mati', 'ikanikan', 'kait', 'kadar', 'oksigen', 'rendah', 'air', 'hipoksia', 'banjir', 'surut']",tribunnews
Mon Mar 13 21:17:41 +0000 2023,"['88', 'rumah', 'desa', 'margawani', 'lebak', 'rendam', 'banjir', 'akibat', 'sungai', 'cibarengkok', 'luap']",tribunnews
Fri Mar 10 07:14:10 +0000 2023,"['cerita', 'pilu', 'warga', 'lubuk', 'sepang', 'lahat', 'dampak', 'banjir', 'bandang', 'kamis', '932023', 'banjir', 'bandang', 'seret', 'rumah', 'sisa', 'harta', 'benda', 'selamat']",tribunnews
Thu Mar 09 12:21:02 +0000 2023,"['banjir', 'meter', 'terjang', 'kawasan', 'kabupaten', 'lahat', 'sumatera', 'selatan', 'kamis', '932023', 'banjir', 'sebab', 'hujan', 'kunjung', 'reda', 'malam', 'sebab', 'air', 'sungai', 'luap', 'banjir']",tribunnews
Thu Mar 09 12:16:30 +0000 2023,"['banjir', 'bandang', 'lahat', 'sumatera', 'selatan', 'sumsel', 'kabar', 'tel', 'korban', 'jiwa', 'kabar', 'pria', 'tinggal', 'dunia', 'kamis', '932023', 'banjir']",tribunnews
Thu Mar 09 05:39:56 +0000 2023,"['breaking', 'news', 'banjir', 'bandang', 'terjang', 'kabupaten', 'lahat', 'tinggi', 'air', 'capai', '4', 'meter']",tribunnews
Fri Mar 03 07:53:55 +0000 2023,"['video', 'viral', 'tiktok', 'ayah', 'anak', 'seret', 'banjir', 'ende', 'timur', 'provinsi', 'ntt', 'kposkpg']",tribunnews
Tue Feb 28 05:00:00 +0000 2023,"['bpbd', 'dki', 'catat', '27', 'rt', 'kota', 'genang', 'banjir', 'wilayah', 'jakarta', 'timur']",tribunnews
Mon Feb 27 03:43:20 +0000 2023,"['banjir', '100', 'cm', 'jalan', 'dr', 'soetomo', 'joglo', 'akibat', 'kali', 'angke', 'hulu', 'luber', 'jalan', 'macet', 'parah', 'wartakotalive']",tribunnews
Mon Feb 27 03:42:45 +0000 2023,"['hatihati', 'aktivitas', 'bpbd', 'dki', 'jakarta', 'catat', '21', 'rt', 'genang', 'banjir', 'akibat', 'hujan', 'deras', 'wartakotalive']",tribunnews
Mon Feb 27 02:51:01 +0000 2023,"['update', 'banjir', 'jakarta', 'pagi', '21', 'rt', 'rendam', 'warga', '11', 'camat', 'jaktim', 'waspada', 'banjir']",tribunnews
Sun Feb 26 00:01:22 +0000 2023,"['cuaca', 'buruk', 'sulsel', '3', 'desa', 'kabupaten', 'sinjai', 'banjir', 'rob', 'rumah', 'warga', 'terjang', 'angin', 'kencang']",tribunnews
Wed Feb 22 11:59:02 +0000 2023,"['banjir', 'lumpuh', 'jalan', 'gresik', 'motor', 'jebak', 'macet', 'mobil', 'imbau', 'tol', 'tribunjatim']",tribunnews
Tue Feb 14 14:52:17 +0000 2023,"['wali', 'kota', 'makassar', 'danny', 'pomanto', 'masyarakat', 'waspada', 'banjir', 'susul', 'cuaca', 'ekstrem', 'landa', 'makassar', 'rabu', '1522023', 'cuacamakassar']",tribunnews
Tue Feb 14 08:27:44 +0000 2023,"['banjir', 'makassar', '13', 'februari', '2023', 'parah', '40', 'banding', '1981', '2022', 'tribuntimur']",tribunnews
Mon Feb 13 12:29:56 +0000 2023,"['wali', 'kota', 'makassar', 'danny', 'pomantau', 'keluar', 'imbau', 'masyarakat', 'imbau', 'masyarakat', 'rumah', 'hindar', 'bencana', 'petir', 'kilat', 'pohon', 'tumbang', 'banjir']",tribunnews
Mon Feb 13 11:07:04 +0000 2023,"['banjir', 'makassar', 'pln', 'ingat', 'warga', 'berhatihati', 'mati', 'listrik', 'mcb']",tribunnews
Mon Feb 13 11:04:05 +0000 2023,"['jelas', 'bmkg', 'banjir', 'makassar', 'pekan']",tribunnews
Mon Feb 13 11:03:26 +0000 2023,"['makassar', 'kepung', 'banjir', 'danny', 'pomanto', 'dinas', 'didik', 'libur', 'anak', 'sekolah', 'tribuntimur']",tribunnews
Mon Feb 13 06:34:47 +0000 2023,"['makassar', 'kepung', 'banjir', 'akibat', 'hujan', 'deras', 'landa', 'subuh']",tribunnews
Sun Feb 12 15:02:20 +0000 2023,"['hujan', 'deras', 'guyur', 'kawasan', 'distrik', 'tembagapura', 'sabtu', '1122023', 'akibat', 'banjir', 'bandang', 'mile', '74', 'kabupaten', 'mimika', 'areal', 'tambang', 'emas', 'pt', 'freeport', 'indonesia', 'ptfi']",tribunnews
Sat Feb 11 14:41:32 +0000 2023,"['hasil', 'liga', 'inggris', 'banjir', 'offside', 'skuad', 'elit', 'chelsea', 'tahan', 'imbang', 'west', 'ham', '11']",tribunnews
