created_at,full_text,username
Wed Feb 22 00:27:09 +0000 2023,"['gempa', 'm', '5', '4', 'guncang', 'simeulue', 'aceh', 'potensi', 'tsunami']",liputan6dotcom
Tue Feb 14 06:50:05 +0000 2023,"['gempa', 'magnitudo', '5', '3', 'guncang', 'minahasa', 'sulawesi', 'potensi', 'tsunami']",liputan6dotcom
Thu Feb 09 07:12:06 +0000 2023,"['hoaks', 'kini', 'putar', 'gempa', 'turki', 'tsunami', 'ledak', 'bangkit', 'nuklir']",liputan6dotcom
Wed Feb 08 13:11:32 +0000 2023,"['deret', 'hoaks', 'kait', 'bencana', 'tsunami', 'simak', 'fakta']",liputan6dotcom
Wed Feb 08 00:05:03 +0000 2023,"['cek', 'fakta', 'tsunami', 'video', 'gempa', 'turki']",liputan6dotcom
Tue Feb 07 14:26:08 +0000 2023,"['panik', 'kumpul', 'kabar', 'tsunami', 'gempa', 'bumi', 'hoaks']",liputan6dotcom
Tue Feb 07 11:05:03 +0000 2023,"['cek', 'fakta', 'video', 'tsunami', 'turki', 'gempa', 'bumi']",liputan6dotcom
Thu Feb 02 23:33:36 +0000 2023,"['gempa', 'magnitudo', '5', '0', 'guncang', 'daruba', 'malu', 'utara', 'potensi', 'tsunami']",liputan6dotcom
Wed Feb 01 13:50:48 +0000 2023,"['geger', 'tsunami', 'awan', 'makassar']",liputan6dotcom
Wed Feb 01 10:41:41 +0000 2023,"['video', 'geger', 'tsunami', 'awan', 'makassar']",liputan6dotcom
Tue Jan 24 01:49:08 +0000 2023,"['gempa', 'magnitudo', '5', '2', 'guncang', 'melonguane', 'sulut', 'potensi', 'tsunami']",liputan6dotcom
Wed Jan 18 17:07:02 +0000 2023,"['gempa', 'magnitudo', '5', '4', 'goyang', 'pacitan', 'jatim', 'malam', 'potensi', 'tsunami']",liputan6dotcom
Wed Jan 18 07:50:05 +0000 2023,"['gempa', 'susul', 'guncang', 'melonguane', 'sulawesi', 'utara', 'potensi', 'tsunami']",liputan6dotcom
