created_at,full_text,username
Wed Aug 21 14:28:33 +0000 2024,"['tanyarlfes', 'potensi', 'gempa', 'megathrust', 'dpr', 'perintah', 'laku', 'mitigasi']",okezonenews
Wed Aug 21 14:28:23 +0000 2024,"['ffikriawan', 'potensi', 'gempa', 'megathrust', 'dpr', 'perintah', 'laku', 'mitigasi']",okezonenews
Wed Aug 21 14:28:16 +0000 2024,"['lgabyt', 'potensi', 'gempa', 'megathrust', 'dpr', 'perintah', 'laku', 'mitigasi']",okezonenews
Wed Aug 21 14:27:39 +0000 2024,"['potensi', 'gempa', 'megathrust', 'dpr', 'perintah', 'laku', 'mitigasi']",okezonenews
Wed Aug 21 09:31:35 +0000 2024,"['gempa', 'm4', '1', 'guncang', 'sumbawa', 'ntb']",okezonenews
Wed Aug 21 08:42:11 +0000 2024,"['gempa', 'm4', '4', 'guncang', 'tanggamus', 'lampung']",okezonenews
Wed Aug 21 00:38:13 +0000 2024,"['breaking', 'gempa', 'm4', '6', 'guncang', 'rau', 'kalimantan', 'timur', 'pusat', 'darat']",okezonenews
Tue Aug 20 04:21:27 +0000 2024,"['tanyakanrl', 'kenal', 'tandatanda', 'gempa', 'dahsyat', 'megathrust', 'prediksi', 'pecah', 'indonesia']",okezonenews
Tue Aug 20 04:19:49 +0000 2024,"['tanyakanrl', 'heboh', 'gempa', 'megathrust', 'bnpb', 'masyarakat', 'ancam', 'solusi', 'kesiapsiagaan']",okezonenews
Tue Aug 20 02:03:33 +0000 2024,"['tanyarlfes', 'doa', 'hindar', 'gempa', 'megathrust', 'ancam', 'indonesia']",okezonenews
Tue Aug 20 02:03:12 +0000 2024,"['tanyarlfes', 'tandatanda', 'gempa', 'dahsyat', 'megathrust', 'prediksi', 'pecah', 'indonesia']",okezonenews
Tue Aug 20 01:02:33 +0000 2024,"['gempa', 'capai', '10', 'sr']",okezonenews
Mon Aug 19 20:13:11 +0000 2024,"['gempa', 'm3', '7', 'guncang', 'kolaka', 'timur', 'sultra']",okezonenews
Mon Aug 19 17:16:34 +0000 2024,"['heboh', 'gempa', 'megathrust', 'bnpb', 'masyarakat', 'ancam', 'solusi', 'kesiapsiagaan']",okezonenews
Mon Aug 19 16:46:05 +0000 2024,"['gempa', 'm4', '6', 'guncang', 'melonguane', 'sulut']",okezonenews
Mon Aug 19 15:43:05 +0000 2024,"['gempa', 'm3', '5', 'guncang', 'sumur', 'banten']",okezonenews
Mon Aug 19 04:48:09 +0000 2024,"['breaking', 'gempa', 'dangkal', 'm3', '5', 'guncang', 'bantul', 'dalam', '10', 'kilometer']",okezonenews
Sun Aug 18 21:42:33 +0000 2024,"['gempa', 'm4', '4', 'guncang', 'halmahera', 'barat', 'malut']",okezonenews
Sun Aug 18 17:42:10 +0000 2024,"['gempa', 'm4', '7', 'guncang', 'nabire', 'papua']",okezonenews
Sun Aug 18 00:17:22 +0000 2024,"['gempa', 'dahsyat', '7', '2', 'sr', 'guncang', 'rusia', 'muncul', 'ingat', 'tsunami']",okezonenews
Sat Aug 17 23:37:08 +0000 2024,"['gempa', '7', '2', 'sr', 'guncang', 'rusia', 'lapor', 'rusa', 'korban', 'jiwa']",okezonenews
Sat Aug 17 23:01:03 +0000 2024,"['rusia', 'pasti', 'gempa', '7', '2', 'sr', 'ancam', 'tsunami']",okezonenews
Sat Aug 17 21:59:35 +0000 2024,"['gempa', 'm5', '2', 'guncang', 'malu', 'barat', 'daya', 'minggu', 'pagi']",okezonenews
Fri Aug 16 19:31:03 +0000 2024,"['mnc', 'peduli', 'baik', 'mck', 'dampak', 'gempa', 'cianjur', 'masyarakat', 'hidup', 'sehat']",okezonenews
Fri Aug 16 16:54:08 +0000 2024,"['mnc', 'peduli', 'bantu', 'sintas', 'gempa', 'cianjur', 'bangun', 'saung', 'baca', 'renovasi', 'mck']",okezonenews
Fri Aug 16 12:23:05 +0000 2024,"['bangun', 'lokasi', 'dampak', 'gempa', '2022', 'saung', 'baca', 'mnc', 'peduli', 'bantu', 'masyarakat', 'cugenang', 'cianjur']",okezonenews
Fri Aug 16 02:21:04 +0000 2024,"['gempa', 'm6', '3', 'guncang', 'taiwan', 'lapor', 'rusa']",okezonenews
Thu Aug 15 14:52:34 +0000 2024,"['gempa', 'dangkal', '2', 'kali', 'guncang', 'ruteng', 'ntt', 'getar', 'rasa', 'warga']",okezonenews
Thu Aug 15 08:06:33 +0000 2024,"['bayah', 'banten', 'guncang', 'gempa', '34', 'kali', 'warga', 'lebak', 'waspada']",okezonenews
Wed Aug 14 09:27:05 +0000 2024,"['analisa', 'bmkg', 'gempa', 'megathrust', 'ancam', 'indonesia']",okezonenews
Wed Aug 14 05:56:00 +0000 2024,"['dampak', 'gempa', 'megathrust', 'ancam', 'indonesia']",okezonenews
Wed Aug 14 05:54:43 +0000 2024,"['sejarah', 'gempa', 'megathrust', 'ancam', 'indonesia', 'abad', '16']",okezonenews
Tue Aug 13 01:15:06 +0000 2024,"['gempa', '4', '8', 'sr', 'landa', 'yordania', 'suriah', 'lebanon', 'warga', 'trauma', 'guncang', 'mati', '2023']",okezonenews
Tue Aug 13 01:14:16 +0000 2024,"['gempa', 'dahsyat', '4', '4', 'sr', 'guncang', 'los', 'angeles']",okezonenews
Sun Aug 11 00:59:11 +0000 2024,"['gempa', 'm4', '2', 'guncang', 'wilayah', 'poso', 'sulteng']",okezonenews
Sat Aug 10 11:39:30 +0000 2024,"['gempa', 'm4', '6', 'guncang', 'bumi', 'kalimantan', 'masyarakat', 'imbau', 'tenang']",okezonenews
Fri Aug 09 14:44:26 +0000 2024,"['bmkg', 'gempa', 'm4', '0', 'kuta', 'selatan', 'bal', 'akibat', 'aktivitas', 'sesar', 'aktif']",okezonenews
Tue Aug 06 15:52:58 +0000 2024,"['gempa', 'm3', '4', 'guncang', 'aceh', 'selatan', 'malam']",okezonenews
Sat Aug 03 04:54:47 +0000 2024,"['breaking', 'gempa', 'm6', '2', 'guncang', 'melonguane', 'sulut']",okezonenews
Fri Aug 02 04:06:59 +0000 2024,"['gempa', 'm4', '4', 'guncang', 'keerom', 'papua', 'pusat', 'darat']",okezonenews
Thu Aug 01 01:50:24 +0000 2024,"['gempa', 'm5', '5', 'guncang', 'bone', 'bolango', 'gorontalo', 'pagi', 'potensi', 'tsunami']",okezonenews
Mon Jul 29 14:24:02 +0000 2024,"['gempa', 'kini', 'pulau', 'ntb', 'guncang', 'gempa', 'getar', 'lombok', 'timur']",okezonenews
Fri Jul 26 06:19:01 +0000 2024,"['gempa', 'm3', '9', 'guncang', 'kuningan', 'jabar', 'pusat', 'darat']",okezonenews
Fri Jul 26 04:47:42 +0000 2024,"['infobmkg', 'gempa', 'm3', '9', 'guncang', 'kuningan', 'jabar', 'pusat', 'darat']",okezonenews
Fri Jul 26 04:46:22 +0000 2024,"['infobmkg', 'stay', 'safe', 'gempa', 'm3', '9', 'guncang', 'kuningan', 'jabar', 'pusat', 'darat']",okezonenews
Thu Jul 25 23:45:00 +0000 2024,"['gempa', 'm6', '3', 'guncang', 'malu', 'barat', 'daya']",okezonenews
Thu Jul 25 16:09:39 +0000 2024,"['analisis', 'pvmbg', 'gempa', 'bumi', 'kuningan', 'pusat', 'darat', 'akibat', 'gera', 'sesar', 'aktif']",okezonenews
Fri Jul 05 04:10:06 +0000 2024,"['gempa', 'm', '4', '2', 'guncang', 'kaur', 'bengkulu', 'pusat', 'laut']",okezonenews
Tue Jul 02 04:22:57 +0000 2024,"['analisis', 'bmkg', 'sebab', 'gempa', 'm5', '4', 'guncang', 'tanimbar']",okezonenews
Thu Jun 27 04:29:32 +0000 2024,"['gempa', 'm5', '6', 'guncang', 'bone', 'bolango', 'gorontalo']",okezonenews
Wed Jun 26 02:22:59 +0000 2024,"['breaking', 'gempa', 'm5', '6', 'guncang', 'sabang', 'aceh', 'pagi']",okezonenews
Sun Jun 23 10:16:56 +0000 2024,"['gempa', 'samosir', 'guncang', 'susul', '30', 'kali', 'picu', 'sesar', 'sumatera']",okezonenews
Wed Jun 19 15:13:05 +0000 2024,"['gempa', 'm3', '9', 'guncang', 'jayapura', 'papua']",okezonenews
Wed Jun 19 02:06:21 +0000 2024,"['breaking', 'gempa', 'm4', '9', 'guncang', 'iran', '4', 'orang', 'tewas', '120', 'luka']",okezonenews
Wed Jun 12 05:03:29 +0000 2024,"['gempa', 'm5', '1', 'guncang', 'wewak', 'papua', 'nugini', 'potensi', 'tsunami']",okezonenews
Wed Jun 05 19:23:18 +0000 2024,"['gempa', 'm4', '5', 'guncang', 'nias', 'selatan']",okezonenews
Wed Jun 05 13:01:56 +0000 2024,"['gempa', 'm5', '7', 'guncang', 'nias', 'selatan', 'getar', 'padang', 'pariaman']",okezonenews
Wed Jun 05 03:12:31 +0000 2024,"['breaking', 'gempa', 'm5', '7', 'guncang', 'mukomuko', 'bengkulu']",okezonenews
Mon Jun 03 03:25:00 +0000 2024,"['ramal', 'jayabaya', 'gempa', 'megathrust', 'potensi', 'pulau', 'jawa']",okezonenews
Sat Jun 01 14:59:28 +0000 2024,"['gempa', 'm5', '1', 'guncang', 'daruba', 'malut', 'malam']",okezonenews
Fri May 31 00:39:06 +0000 2024,"['breaking', 'gempa', 'm5', '4', 'guncang', 'melonguane', 'sulut', 'pagi']",okezonenews
Thu May 30 14:28:45 +0000 2024,"['dieng', 'jateng', 'goyang', 'gempa', 'dangkal', 'akibat', 'gera', 'sesar', 'aktif']",okezonenews
Tue May 28 00:27:18 +0000 2024,"['breaking', 'gempa', 'm5', '5', 'guncang', 'pacitan']",okezonenews
Sat May 25 14:47:34 +0000 2024,"['warga', 'panik', 'sumut', 'guncang', 'gempa', '2', 'kali']",okezonenews
Sat May 25 07:03:33 +0000 2024,"['bmkg', 'gempa', 'm5', '0', 'guncang', 'raja', 'ampat', 'akibat', 'aktivitas', 'sesar', 'aktif', 'dasar', 'laut']",okezonenews
Wed May 15 10:45:00 +0000 2024,"['bmkg', 'catat', 'bulan', '35', 'kali', 'gempa', 'jalur', 'sesar', 'sumatera']",okezonenews
Mon May 13 03:21:30 +0000 2024,"['analisis', 'bmkg', 'kait', 'gempa', 'm5', '8', 'guncang', 'bolaang', 'mongondow', 'potensi', 'tsunami']",okezonenews
Sun May 12 16:16:06 +0000 2024,"['gempa', 'darat', 'guncang', 'sukabumi', 'geteran', 'bogor']",okezonenews
Thu May 09 23:30:00 +0000 2024,"['5', 'fakta', 'bmkg', 'ingat', 'potensi', 'gempa', 'sesar', 'lembang', 'guncang', 'jakarta']",okezonenews
Tue May 07 03:52:08 +0000 2024,"['gempa', 'm5', '0', 'guncang', 'pacitan', 'jatim']",okezonenews
Sun May 05 07:11:08 +0000 2024,"['breaking', 'gempa', 'm4', '6', 'guncang', 'mukomuko', 'bengkulu']",okezonenews
Thu May 02 06:00:02 +0000 2024,"['titik', 'gempa', '20', 'kilometer', 'tenggara', 'kabupaten', 'bandung', 'dalam', '10', 'km']",okezonenews
Wed May 01 08:17:56 +0000 2024,"['gempa', 'garut', 'total', '45', 'rumah', 'warga', 'rusak', 'bogor']",okezonenews
Wed May 01 04:11:23 +0000 2024,"['gempa', 'm4', '2', 'guncang', 'kabupaten', 'bandung', 'warga', 'panik']",okezonenews
Wed May 01 02:15:00 +0000 2024,"['bmkg', 'warga', 'waspada', 'gempa', 'susul']",okezonenews
Tue Apr 30 17:49:05 +0000 2024,"['anak', 'sulung', 'hengky', 'kurniawan', 'rekam', 'cctv', 'selamat', 'sang', 'adik', 'gempa']",okezonenews
Tue Apr 30 03:12:53 +0000 2024,"['breaking', 'gunung', 'ruang', 'letus', 'serta', 'hujan', 'batu', 'gempa']",okezonenews
Tue Apr 30 02:00:01 +0000 2024,"['gempa', 'pusat', 'laut', 'jarak', '156', 'km', 'arah', 'barat', 'daya', 'kab', 'garut', 'milik', 'dalam', 'hiposenter', '70', 'km']",okezonenews
Mon Apr 29 21:45:00 +0000 2024,"['bmkg', 'sumber', 'gempa', 'kuat', 'm6', '2', 'garut', 'jawa', 'barat', 'picu', 'bencana', '1979', '2007', '2017', '2022', '2023']",okezonenews
Mon Apr 29 19:59:05 +0000 2024,"['anak', 'sulung', 'hengky', 'kurniawan', 'rekam', 'cctv', 'bantu', 'selamat', 'adik', 'gempa']",okezonenews
Sun Apr 28 14:49:34 +0000 2024,"['gempa', 'garut', 'stok', 'bbm', 'lpg']",okezonenews
Sun Apr 28 11:05:36 +0000 2024,"['warganet', 'keluh', 'pusing', 'gempa', 'garut', 'sebab', 'alas', 'medis']",okezonenews
Sun Apr 28 08:30:00 +0000 2024,"['catat', '27', 'kepala', 'keluarga', 'dampak', 'gempa']",okezonenews
Sun Apr 28 08:00:00 +0000 2024,"['lokasi', 'pusat', 'gempa', 'bumi', 'letak', 'laut', 'dalam', 'tengah', 'guncang', 'daerah', 'luas', 'jawa', 'barat']",okezonenews
Sun Apr 28 07:19:11 +0000 2024,"['gempa', 'garut', 'm6', '5', 'baca', 'doa', 'selamat']",okezonenews
Sun Apr 28 05:45:00 +0000 2024,"['dampak', 'gempa', 'garut', 'operasional', '5', 'kereta', 'api', 'henti']",okezonenews
Sun Apr 28 05:30:00 +0000 2024,"['bmkg', 'sebut', 'gempa', 'aktivitas', 'deformasi', 'batu', 'lempeng', 'indoaustralia', 'tersubduksi', 'lempeng', 'eurasia', 'selatan', 'jawa', 'barat']",okezonenews
Thu Apr 04 05:15:00 +0000 2024,"['korban', 'gempa', 'taiwan', 'capai', '1000', 'orang', 'luka', '9', 'tewas', '38', 'kerja', 'hilang']",okezonenews
Wed Apr 03 11:30:00 +0000 2024,"['kencang', 'gempa', 'landa', 'taiwan', 'jepang', 'keluar', 'ingat', 'tsunami']",okezonenews
Wed Apr 03 06:39:15 +0000 2024,"['gempa', 'dahsyat', 'taiwan', 'm7', '4', 'gempa', 'kuat', '25']",okezonenews
